"@timestamp","@version","_id","_index","_score","_type","agent.name","api.request","api.response","channel_closed_yn","channel_http_code","channel_result_code","channel_type_code","cloud.availability_zone","cloud.instance.id","cloud.region","cloud.service.name",comp,"country_code","ecs.version","error_code","error_message","event_sub_type","event_type","exp_date","file_name","file_size","gk_id","gk_result_code",gubun,"host.hostname","host.ip","host.mac","host.os.type","input.type",link,"log.file.path","log.offset",loglevel,message,"parent_ticket_id",resource,"response_data","response_status","response_time","result_data","result_description","sa_guid","service_code","service_result_code","source_service_code",tags,"ticket_id",timestamp,"transfer_status_code","update_request_data"
"Jan 3, 2023 @ 18:47:02.684",1,4S31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221028122706QJBT13"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT13"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,500,632",INFO,"API§2023-01-03_18:47:02.684§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT13§source_service_code=GKSCD10014§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221028122706QJBT13"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT13"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10014,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT13","2023-01-03_18:47:02.684",,
"Jan 3, 2023 @ 18:47:02.683",1,zi31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221102181200HDFZ05"",""sa_guid"":""nmjqdjbxmj"",""country_code"":""SA"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221102181200"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221102181200HDFZ""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221102181200HDFZ05"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,SA,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,314,381",INFO,"API§2023-01-03_18:47:02.683§INFO §GK§resource=registrationGlobalRequest§sa_guid=nmjqdjbxmj§parent_ticket_id=SP-221102181200HDFZ§ticket_id=SP-221102181200HDFZ05§source_service_code=GKSCD10011§channel_type_code=S§event_type=U§event_sub_type=R§country_code=SA§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221102181200HDFZ05"",""sa_guid"":""nmjqdjbxmj"",""country_code"":""SA"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221102181200"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221102181200HDFZ""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221102181200HDFZ05"",""message"":""The value of the event_type is invalid.""}§","SP-221102181200HDFZ",registrationGlobalRequest,,400,4,,,nmjqdjbxmj,,,GKSCD10011,"[""api"",""beats_input_codec_plain_applied""]","SP-221102181200HDFZ05","2023-01-03_18:47:02.683",,
"Jan 3, 2023 @ 18:47:02.683",1,zy31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221102181200HDFZ06"",""sa_guid"":""nmjqdjbxmj"",""country_code"":""SA"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221102181200"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221102181200HDFZ""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221102181200HDFZ06"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,SA,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,315,203",INFO,"API§2023-01-03_18:47:02.683§INFO §GK§resource=registrationGlobalRequest§sa_guid=nmjqdjbxmj§parent_ticket_id=SP-221102181200HDFZ§ticket_id=SP-221102181200HDFZ06§source_service_code=GKSCD10014§channel_type_code=S§event_type=U§event_sub_type=R§country_code=SA§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221102181200HDFZ06"",""sa_guid"":""nmjqdjbxmj"",""country_code"":""SA"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221102181200"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221102181200HDFZ""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221102181200HDFZ06"",""message"":""The value of the event_type is invalid.""}§","SP-221102181200HDFZ",registrationGlobalRequest,,400,4,,,nmjqdjbxmj,,,GKSCD10014,"[""api"",""beats_input_codec_plain_applied""]","SP-221102181200HDFZ06","2023-01-03_18:47:02.683",,
"Jan 3, 2023 @ 18:47:02.680",1,4C31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221028122706QJBT15"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30010"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT15"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,499,810",INFO,"API§2023-01-03_18:47:02.680§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT15§source_service_code=GKSCD10010§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221028122706QJBT15"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30010"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT15"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10010,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT15","2023-01-03_18:47:02.680",,
"Jan 3, 2023 @ 18:47:02.679",1,zS31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221028122706QJBT20"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT20"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,313,559",INFO,"API§2023-01-03_18:47:02.679§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT20§source_service_code=GKSCD10004§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221028122706QJBT20"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT20"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10004,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT20","2023-01-03_18:47:02.679",,
"Jan 3, 2023 @ 18:47:02.679",1,3y31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221028122706QJBT14"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT14"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,498,988",INFO,"API§2023-01-03_18:47:02.679§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT14§source_service_code=GKSCD10011§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221028122706QJBT14"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT14"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10011,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT14","2023-01-03_18:47:02.679",,
"Jan 3, 2023 @ 18:47:02.678",1,zC31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221028122706QJBT08"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT08"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,312,737",INFO,"API§2023-01-03_18:47:02.678§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT08§source_service_code=GKSCD10023§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221028122706QJBT08"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT08"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10023,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT08","2023-01-03_18:47:02.678",,
"Jan 3, 2023 @ 18:47:02.660",1,3i31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221028122706QJBT12"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30014"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT12"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,498,166",INFO,"API§2023-01-03_18:47:02.660§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT12§source_service_code=GKSCD10015§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221028122706QJBT12"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30014"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT12"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10015,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT12","2023-01-03_18:47:02.660",,
"Jan 3, 2023 @ 18:47:02.658",1,3S31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221028122706QJBT09"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30018"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT09"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,497,344",INFO,"API§2023-01-03_18:47:02.658§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT09§source_service_code=GKSCD10020§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221028122706QJBT09"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30018"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT09"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10020,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT09","2023-01-03_18:47:02.658",,
"Jan 3, 2023 @ 18:47:02.657",1,yy31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221028122706QJBT10"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT10"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,311,915",INFO,"API§2023-01-03_18:47:02.657§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-221028122706QJBT§ticket_id=SP-221028122706QJBT10§source_service_code=GKSCD10019§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221028122706QJBT10"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122706"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221028122706QJBT""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221028122706QJBT10"",""message"":""The value of the event_type is invalid.""}§","SP-221028122706QJBT",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10019,"[""api"",""beats_input_codec_plain_applied""]","SP-221028122706QJBT10","2023-01-03_18:47:02.657",,
